2019-09-02 06:41:09,186,66,1
2019-09-02 06:37:06,125,66,1
2019-09-02 06:43:12,518,66,1
2019-09-02 06:44:20,10,66,1
2019-09-02 06:30:53,2,66,1
2019-09-02 06:33:44,998,66,1
2019-09-02 06:33:48,489,66,1
2019-09-02 06:43:39,204,66,1
2019-09-02 06:42:37,119,66,1
2019-09-02 06:33:06,940,66,1
2019-09-02 06:30:23,261,66,1
2019-09-02 06:44:01,698,66,1
2019-09-02 06:44:15,571,66,1
2019-09-02 06:43:59,612,66,1
2019-09-02 06:32:43,669,66,1
2019-09-02 06:44:15,1042,66,1
2019-09-02 06:37:22,585,66,1
2019-09-02 06:30:18,1058,66,1
2019-09-02 06:44:22,1021,66,1
2019-09-02 06:44:48,85,66,1
2019-09-02 06:44:57,753,66,1
2019-09-02 06:37:47,498,66,1
2019-09-02 06:33:27,707,66,1
2019-09-02 06:34:17,26,66,1
2019-09-02 06:40:33,529,66,1
2019-09-02 06:37:26,564,66,1
2019-09-02 06:36:48,671,66,1
2019-09-02 06:39:45,466,66,1
2019-09-02 06:36:40,667,66,1
2019-09-02 06:34:06,417,66,1
2019-09-02 06:36:11,584,66,1
2019-09-02 06:40:56,399,66,1
2019-09-02 06:40:23,1034,66,1
2019-09-02 06:34:52,39,66,1
2019-09-02 06:31:17,567,66,1
2019-09-02 06:35:32,835,66,1
2019-09-02 06:40:46,137,66,1
2019-09-02 06:30:16,239,66,1
2019-09-02 06:36:30,424,66,1
2019-09-02 06:30:59,369,66,1
2019-09-02 06:36:26,606,66,1
2019-09-02 06:41:49,432,66,1
2019-09-02 06:33:22,366,66,1
2019-09-02 06:44:59,349,66,1
2019-09-02 06:36:08,428,66,1
2019-09-02 06:37:48,858,66,1
2019-09-02 06:30:13,770,66,1
2019-09-02 06:42:21,911,66,1
2019-09-02 06:34:16,249,66,1
2019-09-02 06:42:26,896,66,1
2019-09-02 06:42:36,1064,66,1
2019-09-02 06:41:57,652,66,1
2019-09-02 06:44:25,174,66,1
2019-09-02 06:37:50,130,66,1
2019-09-02 06:32:45,535,66,1
2019-09-02 06:42:32,69,66,1
2019-09-02 06:44:25,1063,66,1
2019-09-02 06:37:04,321,66,1
2019-09-02 06:31:27,527,66,1
2019-09-02 06:32:34,897,66,1
2019-09-02 06:31:25,745,66,1
2019-09-02 06:38:11,712,66,1
2019-09-02 06:31:45,291,66,1
2019-09-02 06:38:17,993,66,1
2019-09-02 06:38:09,586,66,1
2019-09-02 06:30:57,461,66,1
2019-09-02 06:44:00,159,66,1
2019-09-02 06:41:38,846,66,1
2019-09-02 06:41:24,744,66,1
2019-09-02 06:36:08,572,66,1
2019-09-02 06:35:34,433,66,1
2019-09-02 06:34:55,866,66,1
2019-09-02 06:38:41,1088,66,1
2019-09-02 06:37:43,979,66,1
2019-09-02 06:35:30,658,66,1
2019-09-02 06:41:28,702,66,1
2019-09-02 06:34:30,226,66,1
2019-09-02 06:44:13,531,66,1
2019-09-02 06:35:31,796,66,1
2019-09-02 06:40:17,767,66,1
2019-09-02 06:41:19,948,66,1
2019-09-02 06:39:11,721,66,1
2019-09-02 06:43:40,878,66,1
2019-09-02 06:36:28,129,66,1
2019-09-02 06:36:02,411,66,1
2019-09-02 06:38:47,751,66,1
2019-09-02 06:35:02,477,66,1
2019-09-02 06:31:25,357,66,1
2019-09-02 06:34:05,739,66,1
2019-09-02 06:40:41,279,66,1
2019-09-02 06:32:06,629,66,1
2019-09-02 06:35:01,688,66,1
2019-09-02 06:42:20,934,66,1
2019-09-02 06:42:20,774,66,1
2019-09-02 06:44:13,546,66,1
2019-09-02 06:36:13,281,66,1
2019-09-02 06:34:38,36,66,1
2019-09-02 06:37:44,269,66,1
2019-09-02 06:44:02,1011,66,1
2019-09-02 06:39:52,123,66,1
2019-09-02 06:33:29,342,66,1
2019-09-02 06:35:19,131,66,1
2019-09-02 06:44:57,447,66,1
2019-09-02 06:32:59,654,66,1
2019-09-02 06:32:23,324,66,1
2019-09-02 06:44:45,1065,66,1
2019-09-02 06:31:00,765,66,1
2019-09-02 06:31:36,16,66,1
2019-09-02 06:34:13,335,66,1
2019-09-02 06:41:57,110,66,1
2019-09-02 06:40:44,431,66,1
2019-09-02 06:34:10,868,66,1
2019-09-02 06:32:10,817,66,1
2019-09-02 06:39:07,404,66,1
2019-09-02 06:42:33,1083,66,1
2019-09-02 06:32:33,931,66,1
2019-09-02 06:37:09,582,66,1
2019-09-02 06:34:49,429,66,1
2019-09-02 06:30:09,52,66,1
2019-09-02 06:37:26,614,66,1
2019-09-02 06:43:03,345,66,1
2019-09-02 06:35:28,377,66,1
2019-09-02 06:44:13,689,66,1
2019-09-02 06:33:26,512,66,1
2019-09-02 06:32:51,474,66,1
2019-09-02 06:44:10,954,66,1
2019-09-02 06:32:24,943,66,1
2019-09-02 06:35:13,991,66,1
2019-09-02 06:36:12,1005,66,1
2019-09-02 06:30:26,971,66,1
2019-09-02 06:38:53,704,66,1
2019-09-02 06:30:44,359,66,1
2019-09-02 06:39:58,867,66,1
2019-09-02 06:34:12,916,66,1
2019-09-02 06:41:04,505,66,1
2019-09-02 06:44:40,822,66,1
2019-09-02 06:34:59,90,66,1
2019-09-02 06:35:17,472,66,1
2019-09-02 06:38:39,602,66,1
2019-09-02 06:32:26,141,66,1
2019-09-02 06:40:32,302,66,1
2019-09-02 06:32:24,965,66,1
2019-09-02 06:32:03,640,66,1
2019-09-02 06:34:12,660,66,1
2019-09-02 06:44:05,533,66,1
2019-09-02 06:44:13,406,66,1
2019-09-02 06:32:44,801,66,1
2019-09-02 06:40:46,921,66,1
2019-09-02 06:41:08,108,66,1
2019-09-02 06:36:51,999,66,1
2019-09-02 06:42:55,227,66,1
2019-09-02 06:31:57,583,66,1
2019-09-02 06:32:10,957,66,1
2019-09-02 06:33:40,83,66,1
2019-09-02 06:39:47,250,66,1
2019-09-02 06:38:31,100,66,1
2019-09-02 06:37:48,107,66,1
2019-09-02 06:37:03,112,66,1
2019-09-02 06:35:01,122,66,1
2019-09-02 06:30:38,594,66,1
2019-09-02 06:35:49,55,66,1
2019-09-02 06:35:21,886,66,1
2019-09-02 06:36:24,684,66,1
2019-09-02 06:35:10,808,66,1
2019-09-02 06:33:42,616,66,1
2019-09-02 06:44:48,755,66,1
2019-09-02 06:44:29,310,66,1
2019-09-02 06:31:56,570,66,1
2019-09-02 06:40:07,1032,66,1
2019-09-02 06:36:16,44,66,1
2019-09-02 06:31:50,148,66,1
2019-09-02 06:34:01,775,66,1
2019-09-02 06:41:18,927,66,1
2019-09-02 06:33:30,109,66,1
2019-09-02 06:37:28,788,66,1
2019-09-02 06:34:44,742,66,1
2019-09-02 06:30:18,1087,66,1
2019-09-02 06:36:15,330,66,1
2019-09-02 06:41:10,513,66,1
2019-09-02 06:39:08,157,66,1
2019-09-02 06:31:32,601,66,1
2019-09-02 06:44:47,521,66,1
2019-09-02 06:41:26,813,66,1
2019-09-02 06:37:56,1016,66,1
2019-09-02 06:34:06,47,66,1
2019-09-02 06:44:14,293,66,1
2019-09-02 06:43:59,98,66,1
2019-09-02 06:38:23,672,66,1
2019-09-02 06:37:55,831,66,1
2019-09-02 06:36:46,1035,66,1
2019-09-02 06:33:16,277,66,1
2019-09-02 06:42:44,455,66,1
2019-09-02 06:35:45,260,66,1
2019-09-02 06:40:53,220,66,1
2019-09-02 06:37:57,382,66,1
2019-09-02 06:44:05,301,66,1
2019-09-02 06:42:17,390,66,1
2019-09-02 06:35:22,951,66,1
2019-09-02 06:44:48,662,66,1
2019-09-02 06:37:20,329,66,1
2019-09-02 06:37:40,205,66,1
2019-09-02 06:42:50,1014,66,1
2019-09-02 06:35:12,944,66,1
2019-09-02 06:33:51,430,66,1
2019-09-02 06:34:47,913,66,1
2019-09-02 06:37:34,630,66,1
2019-09-02 06:36:45,639,66,1
2019-09-02 06:42:23,607,66,1
2019-09-02 06:35:12,328,66,1
2019-09-02 06:31:44,526,66,1
2019-09-02 06:31:28,176,66,1
2019-09-02 06:37:18,121,66,1
2019-09-02 06:44:55,50,66,1
2019-09-02 06:38:13,890,66,1
2019-09-02 06:40:17,309,66,1
2019-09-02 06:35:00,6,66,1
2019-09-02 06:36:06,1062,66,1
2019-09-02 06:37:20,552,66,1
2019-09-02 06:42:06,403,66,1
2019-09-02 06:36:27,120,66,1
2019-09-02 06:35:54,450,66,1
2019-09-02 06:34:09,34,66,1
2019-09-02 06:41:23,336,66,1
2019-09-02 06:44:53,285,66,1
2019-09-02 06:35:14,537,66,1
2019-09-02 06:40:11,384,66,1
2019-09-02 06:33:23,508,66,1
2019-09-02 06:38:45,880,66,1
2019-09-02 06:36:38,595,66,1
2019-09-02 06:40:50,1003,66,1
2019-09-02 06:55:55,520,66,2
2019-09-02 06:55:44,74,66,2
2019-09-02 06:50:42,284,66,2
2019-09-02 06:54:18,1055,66,2
2019-09-02 06:52:33,475,66,2
2019-09-02 06:51:42,1044,66,2
2019-09-02 06:50:53,597,66,2
2019-09-02 06:56:17,545,66,2
2019-09-02 06:56:11,992,66,2
2019-09-02 06:51:54,624,66,2
2019-09-02 06:52:17,924,66,2
2019-09-02 06:57:54,460,66,2
2019-09-02 06:57:57,1022,66,2
2019-09-02 06:54:03,389,66,2
2019-09-02 06:56:24,151,66,2
2019-09-02 06:58:38,929,66,2
2019-09-02 06:54:47,1066,66,2
2019-09-02 06:52:19,544,66,2
2019-09-02 06:53:00,192,66,2
2019-09-02 06:58:56,649,66,2
2019-09-02 06:52:32,416,66,2
2019-09-02 06:51:14,134,66,2
2019-09-02 06:58:39,246,66,2
2019-09-02 06:51:57,400,66,2
2019-09-02 06:53:57,311,66,2
2019-09-02 06:52:16,484,66,2
2019-09-02 06:55:47,449,66,2
2019-09-02 06:55:11,676,66,2
2019-09-02 06:52:59,380,66,2
2019-09-02 06:59:35,49,66,2
2019-09-02 06:56:08,538,66,2
2019-09-02 06:59:46,1060,66,2
2019-09-02 06:55:20,828,66,2
2019-09-02 06:53:32,728,66,2
2019-09-02 06:52:47,339,66,2
2019-09-02 06:53:36,773,66,2
2019-09-02 06:58:06,237,66,2
2019-09-02 06:53:30,573,66,2
2019-09-02 06:57:20,313,66,2
2019-09-02 06:54:26,418,66,2
2019-09-02 06:51:05,693,66,2
2019-09-02 06:55:50,214,66,2
2019-09-02 06:58:58,818,66,2
2019-09-02 06:57:06,898,66,2
2019-09-02 06:50:40,97,66,2
2019-09-02 06:52:17,833,66,2
2019-09-02 06:53:33,556,66,2
2019-09-02 06:58:42,437,66,2
2019-09-02 06:55:19,25,66,2
2019-09-02 06:57:01,224,66,2
2019-09-02 06:50:01,760,66,2
2019-09-02 06:53:55,599,66,2
2019-09-02 06:52:32,769,66,2
2019-09-02 06:51:37,41,66,2
2019-09-02 06:57:30,903,66,2
2019-09-02 06:53:27,1006,66,2
2019-09-02 06:50:34,219,66,2
2019-09-02 06:52:50,153,66,2
2019-09-02 06:51:30,465,66,2
2019-09-02 06:55:53,1030,66,2
2019-09-02 06:54:42,223,66,2
2019-09-02 06:58:55,187,66,2
2019-09-02 06:59:27,500,66,2
2019-09-02 06:51:49,785,66,2
2019-09-02 06:58:04,562,66,2
2019-09-02 06:59:36,637,66,2
2019-09-02 06:54:27,488,66,2
2019-09-02 06:58:53,360,66,2
2019-09-02 06:51:43,215,66,2
2019-09-02 06:59:13,263,66,2
2019-09-02 06:57:07,664,66,2
2019-09-02 06:50:20,759,66,2
2019-09-02 06:56:41,881,66,2
2019-09-02 06:53:23,593,66,2
2019-09-02 06:50:30,610,66,2
2019-09-02 06:50:21,576,66,2
2019-09-02 06:52:33,1090,66,2
2019-09-02 06:54:35,638,66,2
2019-09-02 06:53:36,569,66,2
2019-09-02 06:51:01,618,66,2
2019-09-02 06:59:55,59,66,2
2019-09-02 06:58:52,172,66,2
2019-09-02 06:51:56,909,66,2
2019-09-02 06:50:14,860,66,2
2019-09-02 06:51:29,189,66,2
2019-09-02 06:54:15,764,66,2
2019-09-02 06:59:47,827,66,2
2019-09-02 06:54:40,666,66,2
2019-09-02 06:50:50,180,66,2
2019-09-02 06:59:29,653,66,2
2019-09-02 06:52:44,158,66,2
2019-09-02 06:56:39,829,66,2
2019-09-02 06:57:03,514,66,2
2019-09-02 06:58:08,388,66,2
2019-09-02 06:59:16,480,66,2
2019-09-02 06:56:19,747,66,2
2019-09-02 06:56:02,923,66,2
2019-09-02 06:54:55,565,66,2
2019-09-02 06:53:40,127,66,2
2019-09-02 06:50:09,502,66,2
2019-09-02 06:54:49,503,66,2
2019-09-02 06:54:47,190,66,2
2019-09-02 06:56:30,623,66,2
2019-09-02 06:59:23,779,66,2
2019-09-02 06:55:29,517,66,2
2019-09-02 06:52:19,64,66,2
2019-09-02 06:57:34,434,66,2
2019-09-02 06:53:47,43,66,2
2019-09-02 06:55:07,353,66,2
2019-09-02 06:56:02,305,66,2
2019-09-02 06:51:12,733,66,2
2019-09-02 06:56:59,714,66,2
2019-09-02 06:52:59,458,66,2
2019-09-02 06:55:51,462,66,2
2019-09-02 06:51:47,216,66,2
2019-09-02 06:56:25,494,66,2
2019-09-02 06:54:14,181,66,2
2019-09-02 06:57:21,558,66,2
2019-09-02 06:58:58,160,66,2
2019-09-02 06:52:59,589,66,2
2019-09-02 06:54:33,81,66,2
2019-09-02 06:54:55,716,66,2
2019-09-02 06:55:11,587,66,2
2019-09-02 06:51:26,490,66,2
2019-09-02 06:51:40,803,66,2
2019-09-02 06:53:18,819,66,2
2019-09-02 06:54:33,298,66,2
2019-09-02 06:54:54,478,66,2
2019-09-02 06:50:57,469,66,2
2019-09-02 06:51:12,173,66,2
2019-09-02 06:58:50,766,66,2
2019-09-02 06:58:31,144,66,2
2019-09-02 06:54:33,657,66,2
2019-09-02 06:56:14,101,66,2
2019-09-02 06:58:59,386,66,2
2019-09-02 06:59:14,65,66,2
2019-09-02 06:54:01,444,66,2
2019-09-02 06:58:51,177,66,2
2019-09-02 06:55:07,1033,66,2
2019-09-02 06:55:16,140,66,2
2019-09-02 06:50:25,1002,66,2
2019-09-02 06:56:11,789,66,2
2019-09-02 06:50:57,247,66,2
2019-09-02 06:59:44,711,66,2
2019-09-02 06:56:37,555,66,2
2019-09-02 06:55:34,790,66,2
2019-09-02 06:59:20,175,66,2
2019-09-02 06:51:16,322,66,2
2019-09-02 06:51:53,536,66,2
2019-09-02 06:58:10,212,66,2
2019-09-02 06:57:14,307,66,2
2019-09-02 06:51:13,560,66,2
2019-09-02 06:58:46,580,66,2
2019-09-02 06:51:31,845,66,2
2019-09-02 06:56:37,918,66,2
2019-09-02 06:59:53,211,66,2
2019-09-02 06:57:51,725,66,2
2019-09-02 06:53:32,114,66,2
2019-09-02 06:50:20,1000,66,2
2019-09-02 06:57:57,19,66,2
2019-09-02 06:55:57,318,66,2
2019-09-02 06:52:08,186,66,2
2019-09-02 06:50:24,125,66,2
2019-09-02 06:55:58,518,66,2
2019-09-02 06:50:44,10,66,2
2019-09-02 06:53:26,2,66,2
2019-09-02 06:52:26,998,66,2
2019-09-02 06:55:49,489,66,2
2019-09-02 06:55:47,204,66,2
2019-09-02 06:59:51,119,66,2
2019-09-02 06:50:59,940,66,2
2019-09-02 06:57:07,261,66,2
2019-09-02 06:56:46,698,66,2
2019-09-02 06:51:40,571,66,2
2019-09-02 06:59:40,612,66,2
2019-09-02 06:54:25,669,66,2
2019-09-02 06:50:15,1042,66,2
2019-09-02 06:59:24,585,66,2
2019-09-02 06:57:53,1058,66,2
2019-09-02 06:59:36,1021,66,2
2019-09-02 06:52:21,85,66,2
2019-09-02 06:52:29,753,66,2
2019-09-02 06:50:42,498,66,2
2019-09-02 06:53:21,707,66,2
2019-09-02 06:57:38,26,66,2
2019-09-02 06:57:53,529,66,2
2019-09-02 06:51:27,564,66,2
2019-09-02 06:55:53,671,66,2
2019-09-02 06:53:42,466,66,2
2019-09-02 06:58:24,667,66,2
2019-09-02 06:59:21,417,66,2
2019-09-02 06:53:16,584,66,2
2019-09-02 06:52:42,399,66,2
2019-09-02 06:59:34,1034,66,2
2019-09-02 06:53:12,39,66,2
2019-09-02 06:59:16,567,66,2
2019-09-02 06:51:50,835,66,2
2019-09-02 06:50:22,137,66,2
2019-09-02 06:50:35,239,66,2
2019-09-02 06:50:00,424,66,2
2019-09-02 06:58:05,369,66,2
2019-09-02 06:58:11,606,66,2
2019-09-02 06:57:52,432,66,2
2019-09-02 06:59:49,366,66,2
2019-09-02 06:52:40,349,66,2
2019-09-02 06:55:24,428,66,2
2019-09-02 06:55:47,858,66,2
2019-09-02 06:50:26,770,66,2
2019-09-02 06:59:46,911,66,2
2019-09-02 06:51:12,249,66,2
2019-09-02 06:54:06,896,66,2
2019-09-02 06:50:59,1064,66,2
2019-09-02 06:52:08,652,66,2
2019-09-02 06:55:53,174,66,2
2019-09-02 06:53:09,130,66,2
2019-09-02 06:50:58,535,66,2
2019-09-02 06:53:08,69,66,2
2019-09-02 06:57:34,1063,66,2
2019-09-02 06:53:27,321,66,2
2019-09-02 06:55:01,527,66,2
2019-09-02 06:53:21,897,66,2
2019-09-02 06:52:42,745,66,2
2019-09-02 06:50:35,712,66,2
2019-09-02 06:56:31,291,66,2
2019-09-02 06:57:47,993,66,2
2019-09-02 06:58:31,586,66,2
2019-09-02 06:55:33,461,66,2
2019-09-02 06:56:27,159,66,2
2019-09-02 06:52:03,846,66,2
2019-09-02 06:56:03,744,66,2
2019-09-02 06:54:06,572,66,2
2019-09-02 06:50:41,433,66,2
2019-09-02 06:54:07,866,66,2
2019-09-02 06:56:33,1088,66,2
2019-09-02 06:58:14,979,66,2
2019-09-02 06:59:51,658,66,2
2019-09-02 06:58:33,702,66,2
2019-09-02 06:51:07,226,66,2
2019-09-02 06:53:10,531,66,2
2019-09-02 06:53:28,796,66,2
2019-09-02 06:51:32,767,66,2
2019-09-02 06:53:14,948,66,2
2019-09-02 06:52:36,721,66,2
2019-09-02 06:56:27,878,66,2
2019-09-02 06:51:03,129,66,2
2019-09-02 06:56:10,411,66,2
2019-09-02 06:54:56,751,66,2
2019-09-02 06:58:36,477,66,2
2019-09-02 06:54:57,357,66,2
2019-09-02 06:54:53,739,66,2
2019-09-02 06:56:51,279,66,2
2019-09-02 06:52:41,629,66,2
2019-09-02 06:53:54,688,66,2
2019-09-02 06:57:45,934,66,2
2019-09-02 06:51:46,774,66,2
2019-09-02 06:55:15,546,66,2
2019-09-02 06:54:08,281,66,2
2019-09-02 06:54:54,36,66,2
2019-09-02 06:52:49,269,66,2
2019-09-02 06:57:40,1011,66,2
2019-09-02 06:52:54,123,66,2
2019-09-02 06:59:14,342,66,2
2019-09-02 06:52:28,131,66,2
2019-09-02 06:50:43,447,66,2
2019-09-02 06:52:24,654,66,2
2019-09-02 06:59:40,324,66,2
2019-09-02 06:58:57,1065,66,2
2019-09-02 06:51:20,765,66,2
2019-09-02 06:58:20,16,66,2
2019-09-02 06:58:14,335,66,2
2019-09-02 06:55:55,110,66,2
2019-09-02 06:53:52,431,66,2
2019-09-02 06:53:09,868,66,2
2019-09-02 06:51:25,817,66,2
2019-09-02 06:58:36,404,66,2
2019-09-02 06:56:13,1083,66,2
2019-09-02 06:56:40,931,66,2
2019-09-02 06:53:53,582,66,2
2019-09-02 06:53:47,429,66,2
2019-09-02 06:56:07,52,66,2
2019-09-02 06:54:41,614,66,2
2019-09-02 06:53:20,345,66,2
2019-09-02 06:55:45,377,66,2
2019-09-02 06:57:28,689,66,2
2019-09-02 06:50:03,512,66,2
2019-09-02 06:58:22,474,66,2
2019-09-02 06:54:26,954,66,2
2019-09-02 06:58:36,943,66,2
2019-09-02 06:51:13,991,66,2
2019-09-02 06:59:52,1005,66,2
2019-09-02 06:59:37,971,66,2
2019-09-02 06:56:33,704,66,2
2019-09-02 06:52:36,359,66,2
2019-09-02 06:53:47,867,66,2
2019-09-02 06:55:15,916,66,2
2019-09-02 06:53:39,505,66,2
2019-09-02 06:56:08,822,66,2
2019-09-02 06:51:47,90,66,2
2019-09-02 06:50:37,472,66,2
2019-09-02 06:51:58,602,66,2
2019-09-02 06:59:51,141,66,2
2019-09-02 06:56:24,302,66,2
2019-09-02 06:50:39,965,66,2
2019-09-02 06:58:48,640,66,2
2019-09-02 06:58:51,660,66,2
2019-09-02 06:55:55,533,66,2
2019-09-02 06:57:34,406,66,2
2019-09-02 06:51:55,801,66,2
2019-09-02 06:58:54,921,66,2
2019-09-02 06:58:47,108,66,2
2019-09-02 06:51:52,999,66,2
2019-09-02 06:58:14,227,66,2
2019-09-02 06:55:55,583,66,2
2019-09-02 06:53:02,957,66,2
2019-09-02 06:58:16,83,66,2
2019-09-02 06:50:27,250,66,2
2019-09-02 06:55:46,100,66,2
2019-09-02 06:55:11,107,66,2
2019-09-02 06:58:43,112,66,2
2019-09-02 06:54:41,122,66,2
2019-09-02 06:59:21,594,66,2
2019-09-02 06:57:50,55,66,2
2019-09-02 06:56:40,886,66,2
2019-09-02 06:59:34,684,66,2
2019-09-02 06:58:20,808,66,2
2019-09-02 06:53:51,616,66,2
2019-09-02 06:51:29,755,66,2
2019-09-02 06:57:17,310,66,2
2019-09-02 06:59:47,570,66,2
2019-09-02 06:58:48,1032,66,2
2019-09-02 06:58:21,44,66,2
2019-09-02 06:59:05,148,66,2
2019-09-02 06:59:51,775,66,2
2019-09-02 06:53:27,927,66,2
2019-09-02 06:56:47,109,66,2
2019-09-02 06:59:17,788,66,2
2019-09-02 06:54:07,742,66,2
2019-09-02 06:56:33,1087,66,2
2019-09-02 06:58:38,330,66,2
2019-09-02 06:56:57,513,66,2
2019-09-02 06:50:43,157,66,2
2019-09-02 06:50:39,601,66,2
2019-09-02 06:51:31,521,66,2
